District,School,Block,UDISE ID,Saplings
ALIGARH,PS BHOREY KI NAGARIA,GONDA,09121113101,2
ALIGARH,PS DATAU,GONDA,09121113301,17
ALIGARH,PS DHORIA,GONDA,09121113401,14
ALIGARH,PS CHINTA KI NAGLIYA,GONDA,09121113501,5
ALIGARH,PS MAGDA,GONDA,09121113601,59
ALIGARH,PS NAGLA JASRAM,GONDA,09121113701,68
ALIGARH,PS RANA BAROLA,GONDA,09121113901,38
ALIGARH,PS NEHRA,GONDA,09121114101,17
ALIGARH,PS NAGLA ABHYARAM,GONDA,09121114201,3
ALIGARH,PS RAJIPUR,GONDA,09121114301,1
ALIGARH,PS GARI BANSHI,GONDA,09121114401,5
ALIGARH,PS NAGLA KALUA,GONDA,09121114501,1
ALIGARH,PS AHARUA,GONDA,09121114601,8
ALIGARH,UPS NITHAVARI (1 TO 8 COMPOSITE SCHOOL),GONDA,09121114701,26
ALIGARH,DHARM RAJ  U.M.V.NITHAVARI GONDA,GONDA,09121114702,72
ALIGARH,PS SIKTARI,GONDA,09121114901,20
ALIGARH,PS NAGLA BANJARA,GONDA,09121115001,4
ALIGARH,LAGSAMA VIDHYA NIKETAN INTER COLLEGE,GONDA,09121115101,1
ALIGARH,PS DHARA KI GARHI,GONDA,09121115201,10
ALIGARH,PS NAGLA TAND,GONDA,09121115501,7
ALIGARH,PS KARAS,IGLAS,09121200101,100
ALIGARH,UPS KARAS,IGLAS,09121200102,30
ALIGARH,PS KANORA,IGLAS,09121200201,15
ALIGARH,PS TOCHIGARH,IGLAS,09121200301,117
ALIGARH,VIJAY VIDHYALAY INTER COLLEGE  TOCHIGARH,IGLAS,09121200303,1
ALIGARH,PS BEHRAMPUR,IGLAS,09121200401,27
ALIGARH,PS FATEHPUR,IGLAS,09121200501,2
ALIGARH,UPS FATHEPUR,IGLAS,09121200502,63
ALIGARH,UPS NOGAWAN ( 1 to 8 Composite School ),IGLAS,09121200602,69
ALIGARH,RAJKEYA HIGH SCHOOL RAITPUR IGLAS,IGLAS,09121200701,19
ALIGARH,SUSHMA BAL VIDHAY  NAGLA HARIYA,IGLAS,09121200901,2
ALIGARH,PS NAGLA HARIYA,IGLAS,09121200902,12
ALIGARH,PS SIKURRA,IGLAS,09121201001,25
ALIGARH,UPS SIKURRA,IGLAS,09121201002,2
ALIGARH,PS BELOTH,IGLAS,09121201101,50
ALIGARH,PS HARIRAMPUR,IGLAS,09121201201,34
ALIGARH,K S S D INTER COLLEGE HARIRAMPUR,IGLAS,09121201203,1
ALIGARH,UPS AKHEYPUR  (1 to 8 Composite School),IGLAS,09121201302,117
ALIGARH,UPS HASTPUR ( 1 to 8 Composite School ),IGLAS,09121201403,57
ALIGARH,PS MAHUA,IGLAS,09121201501,2
ALIGARH,UPS MAHUA,IGLAS,09121201502,14
ALIGARH,UPS RAMPUR (1 TO 8 COMPOSITE SCHOOL),IGLAS,09121201602,85
ALIGARH,PS VIDERIKA,IGLAS,09121201701,65
ALIGARH,PS VICHOLLA,IGLAS,09121201801,23
ALIGARH,UPS VICHOLLA,IGLAS,09121201802,24
ALIGARH,PS JAAROTH,IGLAS,09121201901,1
ALIGARH,UPS JAROTH ( 1 to 8 Composite School ),IGLAS,09121201902,80
ALIGARH,PS BAROTH,IGLAS,09121202001,2
ALIGARH,UPS GURSENA ( 1 to 8 Composite School ),IGLAS,09121202102,54
ALIGARH,PS ALIYASPUR,IGLAS,09121202201,4
ALIGARH,UPS ARNIA (1 to 8 Composite School),IGLAS,09121202302,27
ALIGARH,PS GADHA KHERA,IGLAS,09121202401,23
ALIGARH,PS KAREKA,IGLAS,09121202501,63
ALIGARH,UPS KAREKA,IGLAS,09121202502,62
ALIGARH,PS CHIROLI,IGLAS,09121202701,2
ALIGARH,UPS JAITHOLI ( 1 to 8 Composite School ),IGLAS,09121202802,4
ALIGARH,PS NAWA NAGAR,IGLAS,09121202901,59
ALIGARH,PS PISHAWA,IGLAS,09121203001,1
ALIGARH,PS BHORA GORNVA,IGLAS,09121203101,57
ALIGARH,UPS BHORA GORNVA,IGLAS,09121203102,46
ALIGARH,SRI VIJAY CHARAN INTER COLLEGE.,IGLAS,09121203103,4
ALIGARH,UPS MUHRANI ( 1 to 8 Composite School ),IGLAS,09121203302,71
ALIGARH,PS RUSTUMPUR KHOJAN,IGLAS,09121203401,1
ALIGARH,PS RUSTUMPUR GOTANA,IGLAS,09121203501,18
ALIGARH,SUNDRI DEVI INTER COLLAGE ,,09121203504,5
ALIGARH,UPS SAHARA KALA (1 TO 8 COMPOSITE SCHOOL),IGLAS,09121203601,48
ALIGARH,PS TAHARPUR,IGLAS,09121203702,40
ALIGARH,UPS TAHARPUR,IGLAS,09121203705,38
ALIGARH,PS NAGLA SANTOSHI,IGLAS,09121203801,19
ALIGARH,UPS PARHEEL ( 1 to 8 Composite School ),IGLAS,09121203902,20
ALIGARH,ADRESH UMV PINJIRI NAGRI HEERPUR,IGLAS,09121203904,2
ALIGARH,PS SAHARA KHURD,IGLAS,09121204001,9
ALIGARH,UPS HAWATPUR ( 1 to 8 Composite School ),IGLAS,09121204102,39
ALIGARH,PS MUKHDUMPUR,IGLAS,09121204201,4
ALIGARH,PS MANOHARPUR,IGLAS,09121204301,3
ALIGARH,PS BARHA KALA,IGLAS,09121204401,24
ALIGARH,UPS BARHA KALA,IGLAS,09121204402,55
ALIGARH,UPS BARHA KHURD ( 1 to 8 Composite School ),IGLAS,09121204502,2
ALIGARH,UPS ASROI (1 to 8 Composite School),IGLAS,09121204602,2
ALIGARH,JANTA INTER COLLEGE,,09121204603,3
ALIGARH,PS BAHADURPUR,IGLAS,09121204701,12
ALIGARH,PS TURI,IGLAS,09121204801,50
ALIGARH,PS SOORJA,IGLAS,09121204901,17
ALIGARH,PS PILKHUNIA,IGLAS,09121205001,30
ALIGARH,UPS PILKHUNIA,IGLAS,09121205002,14
ALIGARH,PS RAITPUR,IGLAS,09121205101,23
ALIGARH,UPS RAITPUR,IGLAS,09121205102,29
ALIGARH,UPS VISAHULI,IGLAS,09121205201,64
ALIGARH,PS VISAHULI,IGLAS,09121205202,1
ALIGARH,PS KAMAVALI,IGLAS,09121205301,43
ALIGARH,UPS KAMAVALI,IGLAS,09121205302,34
ALIGARH,PS BALIPUR,IGLAS,09121205401,18
ALIGARH,PS MATROI,IGLAS,09121205501,19
ALIGARH,UPS VISHANPUR ( 1 to 8 Composite School ),IGLAS,09121205602,12
ALIGARH,UPS BADAMPUR ( 1 to 8 Composite School ),IGLAS,09121205702,106
ALIGARH,PS TEEKA PUR,IGLAS,09121205801,13
ALIGARH,PS ASAVER,IGLAS,09121205901,31
ALIGARH,PS IGLAS N0.1,IGLAS,09121206004,25
ALIGARH,K.UPS.IGLAS ( 1 to 8 Composite School ),IGLAS,09121206006,37
ALIGARH,UPS IGLAS,IGLAS,09121206008,34
ALIGARH,RAJKEY KANYA INTER COLLEGE,IGLAS,09121206027,75
ALIGARH,LAL BAHADUR SASTRI I.C. IGLAS,IGLAS,09121206028,18
ALIGARH,KGBV IGLAS,IGLAS,09121206034,96
ALIGARH,SHRI SHIVDAN SINGH INTER COLLEGE,IGLAS,09121206035,97
ALIGARH,RAJA BACHHU SINGH H.S. IGLAS,,09121206036,4
ALIGARH,PRAKISH CANVANT SCHOOL IGLAS,IGLAS,09121206037,3
ALIGARH,RADHA INTERNATIONAL ACADEMY,IGLAS,09121206046,5
ALIGARH,PS MOHAKUMPUR,IGLAS,09121206301,51
ALIGARH,UPS MOHAKUMPUR,IGLAS,09121206302,53
ALIGARH,UPS MAI ( 1 to 8 Composite School ),IGLAS,09121206402,21
ALIGARH,R.C.S. UMV IGLAS ROAD,,09121206403,2
ALIGARH,PS KANDLI,IGLAS,09121206501,32
ALIGARH,PRAKASH PUBLIC SCHOOL,IGLAS,09121206502,29
ALIGARH,UPS TARSARA,IGLAS,09121206601,46
ALIGARH,PS TARSARA,IGLAS,09121206602,39
ALIGARH,PS GARI DHANU,IGLAS,09121206701,11
ALIGARH,PS DHUKANI,IGLAS,09121207001,18
ALIGARH,PS MAHTAPUR,IGLAS,09121207101,31
ALIGARH,UPS BASEHWA,IGLAS,09121207201,41
ALIGARH,PS BESHWA N0.3,IGLAS,09121207209,6
ALIGARH,SRI SHANKARA NAND INTER COLLEGE,IGLAS,09121207212,135
ALIGARH,PS SATLONI KALAN,IGLAS,09121207301,27
ALIGARH,UPS SATLONI KALAN,IGLAS,09121207302,9
ALIGARH,PS SATLONI KHURD,IGLAS,09121207401,15
ALIGARH,PS MILIK,IGLAS,09121207501,4
ALIGARH,UPS ANUPEA (1 to 8 Composite School),IGLAS,09121207602,36
ALIGARH,PS JAWAR,IGLAS,09121207801,81
ALIGARH,UPS JAWAR,IGLAS,09121207802,7
ALIGARH,GOVT. HIGH SCHOOL JAWAR,IGLAS,09121207805,89
ALIGARH,PS GANGA GARHI,IGLAS,09121207901,42
ALIGARH,UPS GANGA GARI,IGLAS,09121207902,15
ALIGARH,PS NAYABANS,IGLAS,09121208001,21
ALIGARH,UPS NAYA ( 1 to 8 Composite School ),IGLAS,09121208102,63
ALIGARH,PS  MAN CHUHARA,IGLAS,09121208201,14
ALIGARH,UPS MANKROL ( 1 to 8 Composite School ),IGLAS,09121208302,70
ALIGARH,PS MONIA,IGLAS,09121208401,6
ALIGARH,UPS SATHNI (1 TO 8 COMPOSITE SCHOOL),IGLAS,09121208502,127
ALIGARH,RAM CHANDRA INTER COLLEGER SATHINI,,09121208505,2
ALIGARH,UPS SHEORA (1 TO 8 COMPOSITE SCHOOL),IGLAS,09121208604,42
ALIGARH,PS DISVAR,IGLAS,09121208701,6
ALIGARH,UPS DISAWAR,IGLAS,09121208702,7
ALIGARH,PS KOHAN GAON,IGLAS,09121208801,1
ALIGARH,PS SANGILA,IGLAS,09121208901,7
ALIGARH,PS RAMPUR BAKUTRA,IGLAS,09121209001,5
ALIGARH,UPS AGORNA (1 to 8 Composite School),IGLAS,09121209102,11
ALIGARH,UPS KISHANPUR ( 1 to 8 Composite School ),IGLAS,09121209202,36
ALIGARH,PS KHERIA PATAL,IGLAS,09121209301,12
ALIGARH,UPS KHERIA PATAL,IGLAS,09121209302,7
ALIGARH,PS NAGLA NAHCHALA,IGLAS,09121209401,13
ALIGARH,PS TEHRA MUNJ,IGLAS,09121209501,77
ALIGARH,UPS TEHRA MUNJ,IGLAS,09121209502,27
ALIGARH,UPS BAJ GARI ( 1 to 8 Composite School ),IGLAS,09121209602,33
ALIGARH,PS BHATOI,IGLAS,09121209701,3
ALIGARH,PS NAGLA ZAR NO-1,IGLAS,09121209801,5
ALIGARH,PS NAGLA  ZAR NO-2,IGLAS,09121209802,6
ALIGARH,PS NAGLA MOHAN,IGLAS,09121209901,1
ALIGARH,PS BASAI,IGLAS,09121210001,1
ALIGARH,VISHAMBHAR DAYAL MEMORIAL PUBLIC SCHOOL,,09121210005,3
ALIGARH,PS NAGLA  HARKARNA,IGLAS,09121210101,1
ALIGARH,PS VEONHRA,IGLAS,09121210201,10
ALIGARH,BABA DHARAM SINGH ACADEMY ,IGLAS,09121210202,9
ALIGARH,UPS KHERIA GURDEV ( 1 to 8 Composite School ),IGLAS,09121210302,178
ALIGARH,PS LAL PUR,IGLAS,09121210401,28
ALIGARH,UPS KAJROTH ( 1 to 8 Composite School ),IGLAS,09121210503,28
ALIGARH,LBK PUBLIC SCHOOL,IGLAS,09121210504,5
ALIGARH,PS SIMERDHARI,IGLAS,09121210602,26
ALIGARH,PS NAGLA  DAGUR,IGLAS,09121210801,60
ALIGARH,UPS BHEELPUR ( 1 to 8 Composite School ),IGLAS,09121210902,16
ALIGARH,PS. KARTHALA,IGLAS,09121211001,37
ALIGARH,PS DOLATABAD,IGLAS,09121211101,22
ALIGARH,PS NAGLA CHHURA,IGLAS,09121211201,1
ALIGARH,UPS NAGLA CHURA,IGLAS,09121211202,5
ALIGARH,UPS VIJHARA (1 TO 8 COMPOSITE SCHOOL),IGLAS,09121211302,8
ALIGARH,UPS. KAUA KHERA ( 1 to 8 Composite School ),IGLAS,09121211401,2
ALIGARH,PS PURANA(SUBHASH GRAM),IGLAS,09121211501,4
ALIGARH,PS BERUM GARI,IGLAS,09121211601,12
ALIGARH,PS BHARATPUR,IGLAS,09121211701,28
ALIGARH,PS SITAPUR,IGLAS,09121211801,28
ALIGARH,UNIVERSAL COLLEGE IGLAS,IGLAS,09121211803,4
ALIGARH,PS KANKA,IGLAS,09121212101,11
ALIGARH,PS BOBLA,IGLAS,09121212201,50
ALIGARH,UPS NAGLA GOPAL ( 1 to 8 Composite School ),IGLAS,09121212302,3
ALIGARH,PS BASELI,IGLAS,09121212501,6
ALIGARH,PS NAGLA MISHRIYA,IGLAS,09121212601,4
ALIGARH,UPS RANSURA (1 TO 8 COMPOSITE SCHOOL),IGLAS,09121212701,56
ALIGARH,PS RAM NAGAR,IGLAS,09121212801,22
ALIGARH,PS UDAIPUR,IGLAS,09121212901,29
ALIGARH,PS NAVALPUR,IGLAS,09121213001,26
ALIGARH,PS MOHANPUR,IGLAS,09121213101,14
ALIGARH,PS SATLAPUR,IGLAS,09121213201,16
ALIGARH,PS NAND NAGLA,IGLAS,09121213301,34
ALIGARH,PS NAGLA AHEWASI,IGLAS,09121213401,26
ALIGARH,INDRA GANDHI JR.H.S. N. AHIWASI,IGLAS,09121213402,19
ALIGARH,PS AHELDA,IGLAS,09121213501,20
ALIGARH,PS VIJAU,IGLAS,09121213601,3
ALIGARH,PS PHOOLPUR,IGLAS,09121213701,5
ALIGARH,PS SIKANDARPUR,IGLAS,09121213901,50
ALIGARH,PS NARAYANPUR,IGLAS,09121214001,7
ALIGARH,PS LALGARI,IGLAS,09121214101,14
ALIGARH,PS NAGLA JAGTA,IGLAS,09121214301,19
ALIGARH,PS GINDOLI,IGLAS,09121214401,1
ALIGARH,PS MANIPUR,IGLAS,09121214601,2
ALIGARH,PS KUDIA,IGLAS,09121214701,23
ALIGARH,PS CHMANPURA,IGLAS,09121214801,19
ALIGARH,PS NAGLA BHOOPAL,IGLAS,09121215001,4
ALIGARH,PS NAGLA PATPAR,IGLAS,09121215101,4
ALIGARH,PS KHIRAVAR,IGLAS,09121215201,30
ALIGARH,PS NAGLA NANNU,IGLAS,09121215301,13
ALIGARH,KANYA PATHSALA 6,NAGAR ALIGARH,09121300101,1
ALIGARH,SHRI RAM SNEHI PUB SCHOOL,,09121300103,3
ALIGARH,PRATHMIC PATHSALA 6,NAGAR ALIGARH,09121300201,9
ALIGARH,BASIC KANYA VIDHALAY 29,NAGAR ALIGARH,09121300301,13
ALIGARH,INGRAHAM INSTITUTE ENGLISH MEDIUM SCHOOL,NAGAR ALIGARH,09121300304,211
ALIGARH,AMU GIRLS SCHOOL,NAGAR ALIGARH,09121300504,3
ALIGARH,BASIC KANYA PATHSALA NO.9,NAGAR ALIGARH,09121300601,4
ALIGARH,BLUE BIRD SENIOR SECONDARY SCHOOL BANNA DEVI GTROAD ALIGARH,NAGAR ALIGARH,09121300602,897
ALIGARH,SHRI YAD KARAN VIDYALAY ,NAGAR ALIGARH,09121300603,4
ALIGARH,KANYA PRATHMIC VIDHALAY NO.12,NAGAR ALIGARH,09121300701,4
ALIGARH,KANYA VIDHALAY NO. 43,NAGAR ALIGARH,09121300801,1
ALIGARH,BASIC KANYA PATHSALA NO.15,NAGAR ALIGARH,09121300901,35
ALIGARH,KANYA PATHSALA NO.16,NAGAR ALIGARH,09121301001,1
ALIGARH,KANYA PATHSALA NO. 2,NAGAR ALIGARH,09121301002,26
ALIGARH,BASIC BALAK PATHSALA NO.37,NAGAR ALIGARH,09121301101,2
ALIGARH,J P INTER COLLEGE BANNA DEVI GT ROAD,,09121301105,4
ALIGARH,DHRAM SAMAJ BAAL MANDIR SENR SEC SCHOOL,NAGAR ALIGARH,09121301203,4
ALIGARH,BASIC KANYA PATHSALA NO.18,NAGAR ALIGARH,09121301301,1
ALIGARH,KANYA PATHSALA NO.19,NAGAR ALIGARH,09121301401,19
ALIGARH,BASIC KANYA PATHSALANO.21,NAGAR ALIGARH,09121301601,54
ALIGARH,GOOD SHEPHERD SCHOOL,,09121301603,4
ALIGARH,SPARSH PUBLIC SCHOOL,NAGAR ALIGARH,09121301605,1
ALIGARH,PRATHMIC KANYA PATHSALA NO.25,NAGAR ALIGARH,09121301801,27
ALIGARH,K.G.B.V. NAGER ALIGARH,NAGAR ALIGARH,09121301802,57
ALIGARH,BASIC KANYA PATHSALA NO.30,NAGAR ALIGARH,09121302001,6
ALIGARH,BLACK DALE PUB SCHOOL MAHESHPUR,NAGAR ALIGARH,09121302003,2
ALIGARH,MANVI INTERNATIONAL SCHOOL,,09121302010,4
ALIGARH,DR. BABU LAL MEMORIAL PUBLIC SCHOOL,NAGAR ALIGARH,09121302011,2
ALIGARH,KANYA VIDHALAY NO.31,NAGAR ALIGARH,09121302101,18
ALIGARH,BASIC KANYA PATHSALA NO.32,NAGAR ALIGARH,09121302201,32
ALIGARH,KANYA PATHSALA NO.33,NAGAR ALIGARH,09121302301,97
ALIGARH,BALAK PATHSALA NO.49,NAGAR ALIGARH,09121302401,1
ALIGARH,BALAK PATHSALA NO.50,NAGAR ALIGARH,09121302501,2
ALIGARH,BASIC KANYA PATHSALA NO. 37,NAGAR ALIGARH,09121302601,1
ALIGARH,BALAK PATHSALA NO.12,NAGAR ALIGARH,09121302701,7
ALIGARH,KANYA PATHSALA NO.22,NAGAR ALIGARH,09121302702,3
ALIGARH,BASIC KANYA PTHSALA NO. 27,NAGAR ALIGARH,09121302801,17
ALIGARH,BASIC KANYA PATHSALA NO. 23,NAGAR ALIGARH,09121302901,2
ALIGARH,VISHWA BHARTI PUB SCHOOL SASNI GATE,NAGAR ALIGARH,09121302902,1
ALIGARH,BALAK PATHSALA NO.53,NAGAR ALIGARH,09121303001,15
ALIGARH,BASIC KANYA PATHSALA NO. 14,NAGAR ALIGARH,09121303101,12
ALIGARH,BASIC PATHSALA NO.40,NAGAR ALIGARH,09121303301,1
ALIGARH,BASIC KANYA PATHSALA NO. 10,NAGAR ALIGARH,09121303401,10
ALIGARH,KANYA PATHSALA NO.36,NAGAR ALIGARH,09121303701,15
ALIGARH,KANYA PATHSALA NO.38,NAGAR ALIGARH,09121303801,1
ALIGARH,BASIC PATHSALA NO.34,NAGAR ALIGARH,09121303901,3
ALIGARH,KANYA PATHSALA NO.34,NAGAR ALIGARH,09121303902,40
ALIGARH,G.D. INTERNATIONAL SCHOOL,NAGAR ALIGARH,09121304005,1
ALIGARH,BASIC KANYA PATHSALA NO.26,NAGAR ALIGARH,09121304101,1
ALIGARH,BALAK PATHSALA NO.15,NAGAR ALIGARH,09121304201,7
ALIGARH,BALAK PATHSHALA NO. 21,NAGAR ALIGARH,09121304202,12
ALIGARH,KANYA PATHSALA NO.45,NAGAR ALIGARH,09121304301,14
ALIGARH,KANYA UPS DODPUR,NAGAR ALIGARH,09121304401,5
ALIGARH,BALAK PATHSALA NO.39,NAGAR ALIGARH,09121304402,28
ALIGARH,BASIC KANYA PATHSALA NO. 28,NAGAR ALIGARH,09121304501,8
ALIGARH,BALAK PATHSALA NO.35,NAGAR ALIGARH,09121304601,47
ALIGARH,OSHO MEMO INTERNATIONAL COLL SURYA BIHAR RAVANTEELA,NAGAR ALIGARH,09121304603,2
ALIGARH,BASIC KANYA PATHSALA NO.39,NAGAR ALIGARH,09121304701,2
ALIGARH,BALAK PATHSALA NO.14,NAGAR ALIGARH,09121304801,1
ALIGARH,BALAK PATHSALA NO. 44,NAGAR ALIGARH,09121304902,51
ALIGARH,BALAK PATHSALA NO.29,NAGAR ALIGARH,09121304903,45
ALIGARH,BALAK PATHSALA NO.13,NAGAR ALIGARH,09121304904,26
ALIGARH,BALAK PATHSALA NO.16,NAGAR ALIGARH,09121305001,8
ALIGARH,MADARSA BRIGHT CARREIR ISLAMIK HIGHER SECONDARY SCHOOL,,09121305005,6
ALIGARH,PATHSALA NO.20,NAGAR ALIGARH,09121305101,1
ALIGARH,MADRASA VARDA BASIC ACEDMY GIRLS HIGH SCHOOL,,09121305108,2
ALIGARH,ZAKIR HUSAIN MODEL SENIOR SECONDARY SCHOOL CIVIL LINES DODHPUR ALIGARH,NAGAR ALIGARH,09121305109,1
ALIGARH,WISDOM PUBLIC SCHOOL OPP PT DEEN DAYAL HOSPITAL RAMGHAT ROAD ALIGARH,NAGAR ALIGARH,09121305117,11
ALIGARH,BASIC PATHSALA NO. 18,NAGAR ALIGARH,09121305201,12
ALIGARH,BALAK PATHSALA NO. 38,NAGAR ALIGARH,09121305302,1
ALIGARH,G.D. GOENKA PUBLIC SCHOOL,NAGAR ALIGARH,09121305303,19
ALIGARH,KANYA PTHSALA NO.41,NAGAR ALIGARH,09121305401,8
ALIGARH,THE BLOSSOMS SCHOOL,NAGAR ALIGARH,09121305402,51
ALIGARH,BASIC PATHSALKA NO.30,NAGAR ALIGARH,09121305601,1
ALIGARH,MADARSA FATIMATUL VLOOM COLLEGE HAMDARA NAGARA ALIGARH,,09121305602,8
ALIGARH,BALAK PATHSASLA NO. 28,NAGAR ALIGARH,09121305701,54
ALIGARH,BALAK PRATHMIC PATHSALANO 59,NAGAR ALIGARH,09121305801,1
ALIGARH,MADARSA ALIFRA BASIC ACADMY HUMDARD NAGAR,,09121305806,6
ALIGARH,SARASWATI VIDHYA MANDIR SE. SEC. SCHOOL,NAGAR ALIGARH,09121305907,43
ALIGARH,BABU LAL INTER COLLEGE ALIGARH,NAGAR ALIGARH,09121305970,9
ALIGARH,KANYA JR. HIGH SCHOOL,NAGAR ALIGARH,09121306001,7
ALIGARH,UPS VID. RASALGANJ,NAGAR ALIGARH,09121306002,6
ALIGARH,BASIC PATHSALA NO. 22,NAGAR ALIGARH,09121306006,2
ALIGARH,BASIC PATHSALA NO. 24,NAGAR ALIGARH,09121306007,1
ALIGARH,BASIC PATHSALA NO.32,NAGAR ALIGARH,09121306008,1
ALIGARH,BASIC PATHSALA NO.33,NAGAR ALIGARH,09121306009,29
ALIGARH,BASIC PATHSALA NO. 55,NAGAR ALIGARH,09121306010,30
ALIGARH,BASIC PATHSALA NO. 47,NAGAR ALIGARH,09121306011,1
ALIGARH,BASIC PATHSALA NO. 58,NAGAR ALIGARH,09121306012,1
ALIGARH,BASIC PATHSALA NO. 60,NAGAR ALIGARH,09121306013,43
ALIGARH,BASIC PATHSALA NO. 63,NAGAR ALIGARH,09121306014,20
ALIGARH,BALAK PATHSALA NO 25,NAGAR ALIGARH,09121306015,4
ALIGARH,BALAK PATHSALA NO 27,NAGAR ALIGARH,09121306016,1
ALIGARH,BALAK PATHSALA NO 5,NAGAR ALIGARH,09121306017,2
ALIGARH,BALAK PATHSALA NO 19,NAGAR ALIGARH,09121306018,184
ALIGARH,BALAK PATHSALA 45,NAGAR ALIGARH,09121306027,2
ALIGARH,KANYA JHS GHURIYABAGH,NAGAR ALIGARH,09121306031,11
ALIGARH,MAHESWAR G I C ALIGARH,NAGAR ALIGARH,09121306046,80
ALIGARH,RAGHUVEER SAHAY I C  ALIGARH,NAGAR ALIGARH,09121306047,25
ALIGARH,BIHARI LAL I C ALIGARH,NAGAR ALIGARH,09121306048,4
ALIGARH,MAHESWAR BOYS IC ALIGARH,NAGAR ALIGARH,09121306051,12
ALIGARH,GOPI RAM PALIWAL IC ALIGARH,NAGAR ALIGARH,09121306052,12
ALIGARH,UDAY SINGH JAIN IC ALIGARH,NAGAR ALIGARH,09121306053,23
ALIGARH,CHAMPA AGRAWAL KANYA I.C. ALIGARH,NAGAR ALIGARH,09121306054,51
ALIGARH,CHIRANJI LAL G IC ALIGARH,NAGAR ALIGARH,09121306055,21
ALIGARH,S M B INTER C RAMGHAT ROAD,NAGAR ALIGARH,09121306056,85
ALIGARH,HINDU IC ALIGARH,NAGAR ALIGARH,09121306057,19
ALIGARH,INDIAN PUBLIC INTER COLLEGE SOOT MILL ALIGARH,,09121306069,7
ALIGARH,ANKUR PUB SCH ALIGARH,NAGAR ALIGARH,09121306091,1
ALIGARH,GOVERNMENT HIGH SCHOOL BHUJPURA,NAGAR ALIGARH,09121306092,8
ALIGARH,BASIC PATHSALA NO.36,NAGAR ALIGARH,09121306101,7
ALIGARH,MADARSA ALAHRAR SHAJAMAL,,09121306142,5
ALIGARH,D.A.V. INTER COLLEGE ALIGARH,NAGAR ALIGARH,09121306205,23
ALIGARH,ALIGARH PUBLIC SCHOOL KAMALPUR ROAD,NAGAR ALIGARH,09121306207,4
ALIGARH,A.M.U CITY GIRLS HIGH SCHOOL ALIGARH,NAGAR ALIGARH,09121306220,5
ALIGARH,SAIYYID HAMID SENIOR SECONDARY SCHOOL (BOYS) AMU,NAGAR ALIGARH,09121306221,2
ALIGARH,BASIC PRIMARY PATHSALA NO.2,NAGAR ALIGARH,09121306301,2
ALIGARH,BALAK PATHSALA NO. 3,NAGAR ALIGARH,09121306401,3
ALIGARH,KILKARI A UNIQ PLAYWAY SCHOOL,NAGAR ALIGARH,09121306402,2
ALIGARH,PRATHMIC PATHSALA NO 57,NAGAR ALIGARH,09121306501,4
ALIGARH,PATHSALA NO46,NAGAR ALIGARH,09121306601,4
ALIGARH,MOTHER TERESA CHILDREN SCHOOL,NAGAR ALIGARH,09121306705,1
ALIGARH,BALAK PATHSALA NO.7,NAGAR ALIGARH,09121306801,1
ALIGARH,THE CREATIVE SCHOOL,NAGAR ALIGARH,09121306906,1
ALIGARH,BALAK PATHSALA NO.52,NAGAR ALIGARH,09121307001,12
ALIGARH,THREE DOTS SEWA MARG NIRANJANPURUI,NAGAR ALIGARH,09121307006,2
ALIGARH,BASIC VIDHYALAY NO.48,NAGAR ALIGARH,09121307101,2
ALIGARH,"S.C.L, PUBLIC SCHOOL",,09121307102,3
ALIGARH,BASIC BALAK PATHSALANO.54,NAGAR ALIGARH,09121307201,11
ALIGARH,BALAK PATHSALA NO. 43,NAGAR ALIGARH,09121307301,2
ALIGARH,BALAK PATHSALA NO. 10,NAGAR ALIGARH,09121307402,12
ALIGARH,KANYA PATHSALA N0 01,NAGAR ALIGARH,09121307403,7
ALIGARH,KANYA PATHSALA N0 05,NAGAR ALIGARH,09121307404,1
ALIGARH,PATHSALA NO.62,NAGAR ALIGARH,09121307601,3
ALIGARH,BALK PATHSALA NO.4,NAGAR ALIGARH,09121307602,1
ALIGARH,KANYA PATHSALA NO. 11,NAGAR ALIGARH,09121307603,1
ALIGARH,BASIC PATHSALA NO.41,NAGAR ALIGARH,09121307701,87
ALIGARH,GAGAN PUBLIC SCHOOL ALIGARH,NAGAR ALIGARH,09121307702,2
ALIGARH,PRATHMIC KANYA  PATHSALA NO.44,NAGAR ALIGARH,09121307801,10
ALIGARH,A.S. ADARSH PS KISHANPUR,,09121307806,2
ALIGARH,MAHARSHI GAUTAM INTER COLLEGE,NAGAR ALIGARH,09121307825,19
ALIGARH,SUBHASH UCHTAR MADHYMIC VID ALIGARH,NAGAR ALIGARH,09121307829,1
ALIGARH,INGRAHAM HIGH SCHOOL,NAGAR ALIGARH,09121307830,89
ALIGARH,JAGAT SINGH TYAGI   UCHTAR MADHYMIC VID,NAGAR ALIGARH,09121307834,3
ALIGARH,DHARAM SAMAJ INTER COLLEGE,NAGAR ALIGARH,09121307835,11
ALIGARH,HEERA LAL BARSLIANI INTER COLLEGE,NAGAR ALIGARH,09121307838,22
ALIGARH,NAURANGI LAL RAJKIYA INTER COLLEGE,NAGAR ALIGARH,09121307839,22
ALIGARH,RAJEEV INTER COLLEGE,NAGAR ALIGARH,09121307861,1
ALIGARH,B P S  NO 31,NAGAR ALIGARH,09121307926,2
ALIGARH,RAJKEYA KANYA INTER COLLEGE,NAGAR ALIGARH,09121307973,294
ALIGARH,CHANCHAL PUB SCH BAROLA,,09121307998,4
