#,School Name,District,Block Name,School Type,UDISE ID
262,ABC PUBLIC SCHOOL,BULANDSHAHR,KHURJA NAGAR,N/A,9112602506
263,ABDUL HAMID KHAN MEMORIAL EDUCATION ACADEMY  ,KANSHIRAM NAGAR,PATIYALI,N/A,9724100119
264,ABDUL MAZID MEMORIAL JHS,JYOTIBA PHULE NAGAR (AMROHA),HASANPUR CITY,N/A,9062500143
265,ABDUL RAZZAK MUSLIM J.S,BIJNOR,AFZALGRAH,N/A,9030109408
266,ABDUL SALAM MUSLIM GIRLS INTER COLLEGE,MORADABAD,MORADABAD CITY GIRLS,N/A,9041402828
267,ABDUL SAMAD MEM. KANYA JR. HIGH SCHOOL NAUGAWAN SADAT,JYOTIBA PHULE NAGAR (AMROHA),AMROHA,N/A,9061801432
268,ABDUL SAMAD MEMORIAL KANYA INTER COLLEGE,JYOTIBA PHULE NAGAR (AMROHA),AMROHA,N/A,9061801431
269,ABDUL WAHEED MUSLIM INTER COLLEGE CHHITONI SHAHBAD,RAMPUR,SHAHBAD,N/A,9050121101
270,ABDUL WAHID KHAN FAIZ-E-AAM INTER COLLEGE,JYOTIBA PHULE NAGAR (AMROHA),AMROHA CITY,N/A,9062203771
271,ABDULLAH SCHOOL AMU ALIGARH,ALIGARH,NAGAR ALIGARH,N/A,9124104954
272,ABEDKAR PS KHILLA RAKAULI,MAU,PARDAHA,N/A,9620405605
273,ABEDKAR PS NASOPUR,MAU,PARDAHA,N/A,9620404804
274,ABHAY NANDAN I.C. VISHNU MANDIR GORAKHPUR,GORAKHPUR,NAGAR KSHETRA,N/A,9580214601
275,"ABHAY SHIKSHA NIKETAN, INTER COLLEGE, MORA, MBD.",MORADABAD,MORADABAD CITY BOYS,N/A,9041504911
276,ABHAYPUR,SIDDHARTHNAGAR,LOTAN,N/A,9541501401
277,ABHIGYAN ACADEMY,PRAYAGRAJ,BAHADURPUR,N/A,9454107816
278,ABHIGYAN SICHHAR SANSTHAN,DEORIA,TARAKULAWA,N/A,9601900704
279,ABHILASHA CAREER CONVENT ALIGANJ LUCKNOW,LUCKNOW,"NAGAR SHAITRA, LUCKNOW",N/A,9270916773
280,ABHIMANNU I.C. KAILASH NAGAR,JALAUN,NADIGAWN,N/A,9350805504
281,ABHINA PUBLIC  J.H.S. CHAK PAHALVAN,JAUNPUR,SIRKONI,N/A,9640101503
282,ABHINAV HIGHER SECONDARY SCHOOL AZEEM NAGAR,RAMPUR,SAID NAGAR,N/A,9050601019
283,ABHINAV VIDAHAYALA KURAITHA ,JHANSI,BAMORE,N/A,9360207306
284,ABHINAV VIDHYALAYA BALI PRIKSHIT GARH,MEERUT,PARIKSHIT GARH,N/A,9071106803
285,ABHINAV VIDYALAY ATARCHHERI,BAREILLY,MAJHGAWAN,N/A,9201002908
286,ABHINAV VIDYALAY KANSAPUR,GONDA,JHANJHRI,N/A,9530905604
287,ABHINAV VIDYALAY NETWAR BAZAR,GORAKHPUR,CAMPIARGANJ,N/A,9581602404
288,ABHINAV VIDYALAYA,PRAYAGRAJ,CHAKA,N/A,9451306506
289,ABHINAV VIDYALAYA BABHNAN,BASTI,GAUR,N/A,9550518731
290,ABHINAV VIDYALAYA KARORA  MOHANLALGANJ,LUCKNOW,MOHAN LAL GANJ,N/A,9270506006
291,ABHIPURA,MUZAFFARNAGAR,KHATAULI,N/A,9021409001
292,ABHISHEK SMARAK INTER COLLEGE ,FARRUKHABAD,MOHAMDABAD,N/A,9290806705
293,ABHUDAYA PUBLIC HIGH SCHOOL,BARABANKI,BANKI,N/A,9460400124
294,ABIGYAN U.P.S KANCHANPUR,DEORIA,TARAKULAWA,N/A,9601900705
295,ABS PUBLIC SCHOOL KURKANDA,MATHURA,FARAH,N/A,9140207502
296,ABS UMV DHAMNA BUJURG,KANPUR NAGAR,BHITERGAON,N/A,9340802603
297,"ABU ASIM AAZMI INTER COLLEGE, PARSOHNA",SHRAWASTI,SIRSIYA,N/A,9510610603
298,ABU HURAIRAH HIGH SCHOOL,FIROZABAD,T.A. FIROZABAD,N/A,9161009106
299,ABU HURAIRAH INTER COLLEGE AZAD NAGAR BAMBA ROAD FIROZABAD,FIROZABAD,T.A. FIROZABAD,N/A,9160106212
300,ABUL K.AZAD I.C.LAKHIMPR KHIRI,KHERI,LMP,N/A,9231600241
301,ACADEMIC HEIGHT SCHOOL,ALIGARH,KHAIR,N/A,9120800170
302,ACADIA INTERNATIONAL SCHOOL,KANPUR NAGAR,BILHAUR,N/A,9340600910
303,"ACHARAM ACCADEMY INTER COLLEGE, KAJIPUR",FAIZABAD,MAYA,N/A,9470708401
304,ACHARYA BAL DEV INTER COLLEGE KOPA PATRAHI,JAUNPUR,DOBHI,N/A,9641701906
305,ACHARYA BALDEV SMARAK SHIKSHA NIKETAN I C BHUWANI,MAHARAJGANJ,GHUGHLI,N/A,9570204805
306,ACHARYA CHANAKYA INTER COLLEGE,SHRAWASTI,IKAUNA,N/A,9510308203
307,ACHARYA CHOB  SINGH  .H.S S KILONI,MATHURA,BALDEO,N/A,9141004705
308,ACHARYA DWIVEDI NITER COLLEGE RAI BARALI,RAE BARELI,NAGAR SHETRA (RBL),N/A,9282208615
309,ACHARYA HARIVANSH PRASAD MISHRA MEMORIAL ACADEMY,GORAKHPUR,GAGAHA,N/A,9580302002
310,ACHARYA MUKTESH H.R.S.INTER COLLEGE,SAMBHAL (BHIM NAGAR),SAMBHAL CITY,N/A,9681303914
311,ACHARYA NARENDRA DEO I.C. ORAI,JALAUN,T. A. ORAI,N/A,9351302401
312,ACHARYA NARENDRA DEO INTER COLLEGE,GORAKHPUR,KHORABAR,N/A,9582000104
313,ACHARYA NARENDRA DEO INTER COLLEGE,FAIZABAD,MASAUDHA,N/A,9470410301
314,ACHARYA NARENDRA DEV AMBE P S RUDDI USKAR,BALLIA,NAGARA,N/A,9630201102
315,ACHARYA NARENDRA DEV INTER COLL,FAIZABAD,MAYA,N/A,9471400203
316,ACHARYA ND PRATHAMIK VIDHYALAY  SAMSUDDINPUR,FAIZABAD,MASAUDHA,N/A,9470407804
317,ACHARYA NEMITA SAGAR I. COLL,MEERUT,SARDHANA,N/A,9070600621
318,ACHARYA PANDIT HAZARI PRASHAD DWIVEDI SHIKSHAN SANSTHAN ,BALLIA,DUBAHAR,N/A,9631408902
319,ACHARYA R.N. KELA INTER COLLEG,BIJNOR,NAJIBABAD(NAGAR),N/A,9031602427
320,ACHARYA RAGHUVEER INTER COLLEGE,KANPUR NAGAR,SARSAUL,N/A,9340100127
321,ACHARYA S V S D JAIN VIDYALAY,ETAH,JALESAR (URBAN),N/A,9171800602
322,ACHIEVERS ACADEMY BHILLAIYA BAHERI,BAREILLY,BAHERI,N/A,9204107646
323,ACHIVERS PUBLIC SCHOOL,KHERI,MOHAMMADI,N/A,9230703302
324,ACHRYA  CHARAN  MAHAPRABHU H.S,MATHURA,MATHURA,N/A,9140100115
325,ACHYUTA NAND SURAJ LAL HR. SEC. SCHOOL,BAHRAICH,MAHSI,N/A,9500408604
326,ACME PUBLIC SCHOOL,ALIGARH,NAGAR ALIGARH,N/A,9121307009
327,ADAM EVE'S CONVENT SCHOOL,MORADABAD,MUNDAPANDAY,N/A,9040903811
328,ADAM GIRLS JHS,MAU,GHOSI,N/A,9620508221
329,ADARASH BAL VIKAS UCCHTAR MADHYAMIK VIDYALYA,KANNAUJ,SAURIKH,N/A,9300502603
330,ADARASH INTER COLL MATNORA,HAPUR (PANCHSHEEL NAGAR),SIMBHAWALI,N/A,9750705102
331,ADARASH JANTA INTER COLLAGE,KANNAUJ,HASERAN,N/A,9300607515
332,ADARASH SVM UMV SAROSI UNNAO,UNNAO,SIKANDERPUR SAROSI,N/A,9260900717
333,ADARESH HIGH SCHOOL,GAUTAM BUDDHA NAGAR,JEWAR,N/A,9100401212
334,ADARHS J.H.S. BHALUWANI,DEORIA,BHLUANI,N/A,9600600109
335,ADARS H.S. SCHOOL,AZAMGARH,MARTIN GANJ,N/A,9610902106
336,ADARS KANYA  INTER COLLEGE NAIDU,MEERUT,MAWANA,N/A,9070900906
337,ADARS KINDER GARDEN PUB JR.H.SCHOOL,GHAZIABAD,GHAZIABAD (MUN.AREA),N/A,9090901010
338,ADARS MONTESARY UPS,ETAH,JALESAR (URBAN),N/A,9171801501
339,ADARS P.S. TARAKULWA,DEORIA,TARAKULAWA,N/A,9601900203
340,ADARS S.S.M. BHLUANI,DEORIA,BHLUANI,N/A,9600600102
341,ADARSH ACEADMY INTER COLLEGE CIVIL LINE FAIZABAD,FAIZABAD,AYODHYA TOWN AREA,N/A,9471503908
342,ADARSH BAAL ACADEMY RARDHANA,MEERUT,SARDHANA,N/A,9070602711
343,ADARSH BAJRANJ INTER COLLEGE,BANDA,NAGAR KSHETRA,N/A,9400900308
344,ADARSH BAL INTER COLLEGE,MEERUT,ROHTA,N/A,9070503408
345,ADARSH BAL S N SIMARTHI,MUZAFFARNAGAR,PURKAJI,N/A,9020405803
346,ADARSH BAL SHIKSHA NIKETAN  GIRLS I.C.PALIYA SHAHBADI,FAIZABAD,MASAUDHA,N/A,9470409903
347,ADARSH BAL SHIKSHA NIKETAN G HIGHER SEC SCH AINAWAN,AMBEDKAR NAGAR,TANDA,N/A,9480905202
348,ADARSH BAL U.M.V. KAKARMATTA DIREKA,VARANASI,KASHIVIDYAPEETH,N/A,9670106403
349,ADARSH BAL V.M. KALANPUR,MUZAFFARNAGAR,PURKAJI,N/A,9020404104
350,ADARSH BAL VID. KAMANDAL;PUR,ALIGARH,GONDA,N/A,9121106601
351,ADARSH BAL VID. NAURANGABAD,ALIGARH,NAGAR ALIGARH,N/A,9121305968
352,ADARSH BAL VIDYALYA SARSENA,MAU,RANIPUR,N/A,9620605904
353,ADARSH BAL. VID. HEERPUR,ALIGARH,LODHA,N/A,9121006902
354,ADARSH BALIKA INTER COLLAGE,MIRZAPUR,NARAYANPUR,N/A,9690903303
355,ADARSH BALIKA INTER COLLEGE BHUWALPUR,AMBEDKAR NAGAR,TANDA,N/A,9480902304
356,ADARSH BHARTI BALL VIDHYA MANDIR JHS MAHEVA,RAMPUR,SHAHBAD,N/A,9050103602
357,ADARSH BHARTIYA I.C. DHARMAGATPUR,GHAZIPUR,ZAKHANIA,N/A,9650902005
358,ADARSH BHARTIYA KANYA VIDYALAY,HAPUR (PANCHSHEEL NAGAR),GARH MUKTESWAR,N/A,9750802602
359,ADARSH CONVENT PUBLIC SCHOOL,FAIZABAD,AMANIGANJ,N/A,9470112304
360,ADARSH CONVENT PUBLIC SCHOOL KANAKPUR,ALIGARH,AKRABAD,N/A,9120207605
361,ADARSH DR. AMBEDKAR BAAL SHIKSHA MANDIR,MAU,PARDAHA,N/A,9624103570
362,ADARSH EGLO I C DUDAHI,KUSHINAGAR,DUDAHI,N/A,9591200106
363,ADARSH GANDHI SECONDAR SCHOOL ASWAR TARAPUR,FATEHPUR,TELIYANI,N/A,9420508303
364,ADARSH GAURI SHANKAR SMV,SULTANPUR,KARAUNDI KALA,N/A,9492800207
365,ADARSH GIRLS PRY SCHOOL,BULANDSHAHR,KHURJA NAGAR,N/A,9112600202
366,ADARSH GRAM SABHA INTER COLLEGE,KAUSHAMBI,CHAYAL,N/A,9440701420
367,ADARSH GRAMEEN INTER COLLEGE,BIJNOR,MOHD.PUR DEVMAL,N/A,9030913204
368,ADARSH GRAMIN THAMRAWA,HARDOI,HARIYAWAN,N/A,9250107602
369,ADARSH GYAN DEEP INTER COLLEGE  DORI NAGAR ALIGARH,ALIGARH,NAGAR ALIGARH,N/A,9121306208
370,ADARSH GYAN DEEP PURV MADHYMIK VIDHYALAY,ALIGARH,NAGAR ALIGARH,N/A,9121300708
371,ADARSH GYANDEEP KANYA PS DORI NAGAR,ALIGARH,NAGAR ALIGARH,N/A,9121306209
372,ADARSH H S SCHOOL HATHI GAON,KANPUR NAGAR,SARSAUL,N/A,9340105806
373,ADARSH HARIJAN B.P.P. DAHARMAUWA,GHAZIPUR,SADAT,N/A,9651603503
374,"ADARSH HIGHER SECONDARY SCHOOL,BEHTA GUSAI",BUDAUN,AMBIYAPUR,N/A,9191307706
375,ADARSH HINDI .U.M.V PARSA,GHAZIPUR,MOHAMMADABAD,N/A,9651501203
376,ADARSH HITKARI JUNIOR HIGH SCHOOL KAPSADH,MEERUT,SARDHANA,N/A,9070600806
377,ADARSH I COLLEGE KAJIPUR,HARDOI,MADHOGANJ,N/A,9251903307
378,ADARSH I.C. BHADEWARA KONCH,JALAUN,KONCH,N/A,9350403603
379,ADARSH I.C. JAMUNHA BAZAR,SHRAWASTI,JAMUNHA,N/A,9510401503
380,ADARSH I.C. NIGOHI,SHAHJAHANPUR,NIGOHI,N/A,9220400130
381,ADARSH I.C. SIYAWA BHITARI,GHAZIPUR,DEOKALI,N/A,9650805003
382,ADARSH I.C.DALUHERA,MEERUT,JANI,N/A,9070406204
383,ADARSH I.C.MAHUABAG,GHAZIPUR,NAGAR CHHETRA,N/A,9651701207
384,ADARSH I.C.MITAULI,KHERI,MITAULI,N/A,9230800106
385,ADARSH I.C.REHARI PATARAHI,JAUNPUR,DOBHI,N/A,9641702703
386,ADARSH I.C.ROBERTSGANJ,SONBHADRA,ROBERTSGANJ,N/A,9700300715
387,ADARSH IC,SULTANPUR,PP KAMAICHA,N/A,9491900204
388,ADARSH IC BHADAIYAN,SULTANPUR,BHADAIYAN,N/A,9490403120
389,ADARSH INETR COLLEGE,BALLIA,BELAHARI,N/A,9631501702
390,ADARSH INT.C. BISANDA,BANDA,BISANDA,N/A,9400604311
391,ADARSH INTER  COLLEGE ACHHALDA,AURAIYA,ACHHALDA,N/A,9320907414
392,ADARSH INTER COLL SALTAUWA GOPALPALPUR,BASTI,SALTOVA GOPALPUR,N/A,9550602509
393,ADARSH INTER COLL.MURARA,JAUNPUR,MUFTI GANJ,N/A,9640903503
394,ADARSH INTER COLLAGE,ETAH,SAKEET,N/A,9171215301
395,ADARSH INTER COLLAGE GONAULI,JAUNPUR,BADLA PUR,N/A,9641604406
396,ADARSH INTER COLLEG HATA BAZAR,GORAKHPUR,GAGAHA,N/A,9580308703
397,ADARSH INTER COLLEGE,SAMBHAL (BHIM NAGAR),ASMOLI,N/A,9680101410
398,ADARSH INTER COLLEGE,PRAYAGRAJ,CHAKA,N/A,9451307504
399,ADARSH INTER COLLEGE,GHAZIPUR,KASIMABAD,N/A,9651201608
400,ADARSH INTER COLLEGE,GAUTAM BUDDHA NAGAR,JEWAR,N/A,9100407802
401,ADARSH INTER COLLEGE,SONBHADRA,DUDHI,N/A,9700203810
402,ADARSH INTER COLLEGE,JHANSI,MOTH,N/A,9360714511
403,ADARSH INTER COLLEGE,FATEHPUR,HASAWA,N/A,9420801010
404,ADARSH INTER COLLEGE,MATHURA,NOHJHEEL,N/A,9140900204
405,ADARSH INTER COLLEGE ADARSH NAGAR DADON,ALIGARH,BIJAULI,N/A,9120504122
406,ADARSH INTER COLLEGE BADGAON SAHARANPUR,SAHARANPUR,NANAUTA,N/A,9010903304
407,ADARSH INTER COLLEGE BELWAR RAIGANJ,GORAKHPUR,KHORABAR,N/A,9582007001
408,ADARSH INTER COLLEGE BESANDI,FATEHPUR,ASHOTHAR,N/A,9420900802
409,ADARSH INTER COLLEGE BHITI KHORIYA,GORAKHPUR,PIPRAULI,N/A,9580104401
410,ADARSH INTER COLLEGE HARDI CHAK,GORAKHPUR,KHAJNI,N/A,9580712102
411,ADARSH INTER COLLEGE JALESAR,ETAH,JALESAR (URBAN),N/A,9171801203
412,ADARSH INTER COLLEGE KAILAWARA,MUZAFFARNAGAR,KHATAULI,N/A,9021405504
413,ADARSH INTER COLLEGE KOTI DOULAT PUR,JYOTIBA PHULE NAGAR (AMROHA),GANGESHWARI,N/A,9061608201
414,ADARSH INTER COLLEGE KUSURU KHURD,SANT KABIR NAGAR,BELHAR KALA,N/A,9562109302
415,ADARSH INTER COLLEGE MAHMOODABAD,BARABANKI,SIRAULI GAUSPUR,N/A,9460207407
416,ADARSH INTER COLLEGE MAILHAN,PRAYAGRAJ,PHOOLPUR,N/A,9450603206
417,ADARSH INTER COLLEGE MANIKPUR,CHITRAKOOT,MANIKPUR,N/A,9410507203
418,ADARSH INTER COLLEGE MANTIGAON,CHANDAULI,SAKALDIHA,N/A,9660413801
419,ADARSH INTER COLLEGE NALI HUSAINPUR,HAPUR (PANCHSHEEL NAGAR),HAPUR,N/A,9750508509
420,ADARSH INTER COLLEGE PALHANA,AZAMGARH,PALHNA,N/A,9612205003
421,ADARSH INTER COLLEGE PANDITPUR JAGATPUR,VARANASI,KASHIVIDYAPEETH,N/A,9670100202
422,ADARSH INTER COLLEGE PARA,AZAMGARH,THEKMA,N/A,9612100104
423,ADARSH INTER COLLEGE PARSOUNA,MAHARAJGANJ,BRIJMAN GANJ,N/A,9571104504
424,ADARSH INTER COLLEGE PIYAWALI,GAUTAM BUDDHA NAGAR,DADRI,N/A,9100202705
425,ADARSH INTER COLLEGE PRATAPUR MAJHWAR,CHANDAULI,CHANDAULI,N/A,9660116402
426,"ADARSH INTER COLLEGE RISHI ASHRAM, ALHADPUR",ALIGARH,DHANIPUR,N/A,9120104604
427,ADARSH INTER COLLEGE SIDDHAUR,BARABANKI,SIDDHAOR,N/A,9461212306
428,ADARSH INTER COLLEGE THAMRWAN HARDOI,HARDOI,HARIYAWAN,N/A,9250107603
429,ADARSH INTER COLLEGE USMANPUR,BARABANKI,SIDDHAOR,N/A,9461204104
430,ADARSH INTER COLLEGE. DOLLA,BAGHPAT,PILANA,N/A,9080703903
431,ADARSH INTERMEDIATE COLLEGE,BALLIA,NAVANAGAR,N/A,9630500112
432,ADARSH JAN PRIYA INTER COLLEGE,JHANSI,GURSARAI,N/A,9360609905
433,ADARSH JANATA HSS JANGAL AURAHI GORAKHPUR,GORAKHPUR,CHARGANWA,N/A,9581001505
434,ADARSH JANATA I.C. CHATURIPUR,CHANDAULI,CHAKIYA,N/A,9660203802
435,ADARSH JANATA INT. COLLEGE RUPDHANI,ETAH,JAITHARA,N/A,9170511105
436,ADARSH JANATA INTER COLLEGE NAUSAR,GORAKHPUR,NAGAR KSHETRA,N/A,9580205502
437,ADARSH JANTA  INTER  COLLEGE,GHAZIABAD,BHOJPUR,N/A,9090405305
438,ADARSH JANTA H.H.S SHIKOHABAD 1046,FIROZABAD,SHIKOHABAD,N/A,9160200105
439,ADARSH JANTA HR. SEC. SCHOOL MALAGARH,BULANDSHAHR,AGAUTA,N/A,9113100403
440,ADARSH JANTA I C FATTUPATTI,AMBEDKAR NAGAR,TANDA TOWN AREA,N/A,9481001205
441,ADARSH JANTA I.CO.PACHPEDVA,SANT KABIR NAGAR,BELHAR KALA,N/A,9562110001
442,ADARSH JANTA INTER COLLEGE,FARRUKHABAD,KAMALGANJ,N/A,9290415302
443,ADARSH JANTA INTER COLLEGE,GONDA,CHHAPIA,N/A,9530501207
444,ADARSH JANTA INTER COLLEGE 1057,FIROZABAD,JASRANA,N/A,9160800114
445,ADARSH JANTA INTER COLLEGE BHANGELA  BHAYANGI,MUZAFFARNAGAR,KHATAULI,N/A,9021402303
446,ADARSH JANTA INTER COLLEGE BHEERA,KHERI,BIJUA,N/A,9230110505
447,ADARSH JHS,MUZAFFARNAGAR,PURKAJI,N/A,9020405902
448,ADARSH JHS BHANISI,MUZAFFARNAGAR,KHATAULI,N/A,9021400206
449,ADARSH JHS CHANDRA FARI,ALIGARH,IGLAS,N/A,9121201402
450,ADARSH JHS GULAR ROAD ALIGARH,ALIGARH,NAGAR ALIGARH,N/A,9121305949
451,ADARSH JHS NOORPUR CHIPRI,BIJNOR,ALLHEPUR(DHAMPUR),N/A,9030202803
452,ADARSH JIVAN PABLIC UPS,BIJNOR,NAJIBABAD,N/A,9031019901
453,ADARSH JUNIOR HIGH SCHOOL,JHANSI,JHANSI NAGARCHETRA,N/A,9361101139
454,ADARSH K INTER C KHUKHUTARA,AMBEDKAR NAGAR,TANDA,N/A,9480905603
455,ADARSH K. INT. COLLEGE BHABHUW,BANDA,BABERU,N/A,9400501903
456,ADARSH K.INTER .COLL.KARAB RE.,MATHURA,RAYA,N/A,9140801108
457,ADARSH KALINDI INTER COLLAGE KOTRA,KANPUR NAGAR,GHATAMPUR,N/A,9340901502
458,ADARSH KALINDI JHS KOTRA MAKRANDPUR,KANPUR NAGAR,GHATAMPUR,N/A,9340901503
459,ADARSH KANYA  INTER COLLEGE,MEERUT,MAWANA,N/A,9070903904
460,ADARSH KANYA INTER COLLEGE,GAUTAM BUDDHA NAGAR,JEWAR,N/A,9100400117
461,ADARSH KANYA INTER COLLEGE,BAREILLY,RICHHA(DAMKHODA),N/A,9200505402
462,ADARSH KANYA INTER COLLEGE,BIJNOR,KOTWALI,N/A,9030806507
463,ADARSH KANYA INTER COLLEGE,HAPUR (PANCHSHEEL NAGAR),GARH MUKTESWAR,N/A,9750806916
464,ADARSH KANYA UCCH.MADH. VIDHYALA NIMONI,JHANSI,BANGRA,N/A,9360305103
465,ADARSH KANYA VIDYALAYA HIGHER SECONDARY SCHOOL,GHAZIABAD,RAZAPUR,N/A,9090201521
466,ADARSH KISAN INTER COLLEGE,PILIBHIT,MARORI,N/A,9210608107
467,ADARSH KISHAN INTER COLLEGE,KANPUR DEHAT,MALASA,N/A,9330604602
468,ADARSH KRI. V.M.I.C. BHADAICHA,HARDOI,SURSA,N/A,9250409404
469,ADARSH KRISHAK INTER COLLEGE KIRA,RAMPUR,SHAHBAD,N/A,9050100603
470,ADARSH KRISHI INTER COLLEGE SHEORAL,ALIGARH,TAPPAL,N/A,9120902202
471,ADARSH KRISHNA MEMO. SCHOOL,MUZAFFARNAGAR,PURKAJI,N/A,9020404507
472,ADARSH LAGSAMA INTER COLLEGE,ALIGARH,GONDA,N/A,9121104508
473,ADARSH MADHYAMIK VIDYALAY TIKARI KHURD,VARANASI,PINDRA,N/A,9670809102
474,ADARSH MEENA INTER COLLEGE,BULANDSHAHR,PAHASU,N/A,9111400109
475,ADARSH MONTESARI PRATHMIK VIDHYALAYA,AMBEDKAR NAGAR,AKBARPUR,N/A,9484105421
476,ADARSH MONTESSORI SCHOOL M NAGAR LUCKNO,LUCKNOW,"NAGAR SHAITRA, LUCKNOW",N/A,9270916608
477,ADARSH NAGRIC INTER COLLEGE,MEERUT,PARIKSHIT GARH,N/A,9071100403
478,ADARSH NARVADESHWAR SIKSHA SANTHAN I CO MITTHU KHERA,UNNAO,MIYAGANJ,N/A,9260600803
479,ADARSH NATIONAL HIGHER SEC SCH SANDAHA MAJGAWAN,AMBEDKAR NAGAR,RAMNAGAR,N/A,9480814802
480,ADARSH NIKETAN INTER COLLEGE,BAREILLY,BHOJIPURA,N/A,9201108702
481,ADARSH P.M.V. ADARSHNAGAR SUREMANPUR,BALLIA,BAIRIA,N/A,9631604902
482,ADARSH P.S. SHIVKUTI,PRAYAGRAJ,NAGAR CHHETRA,N/A,9452208403
483,"ADARSH P.S., GARHVA RAMPUR",GORAKHPUR,BADHALGANJ,N/A,9581204502
484,ADARSH P.V.BARUASAGAR,JHANSI,BARAGAON,N/A,9360414301
485,ADARSH P.V.CHIRGAON,JHANSI,CHIRGAON,N/A,9360511701
486,ADARSH PALAHIPATTI  I.C. PALAHIPATTI,VARANASI,HARHUA,N/A,9670312002
487,ADARSH PRAGATI HIGHER SECONDARY SCHOOL,FARRUKHABAD,MOHAMDABAD,N/A,9290803415
488,ADARSH PRATAP SINGH I.C. BARAHARGARHI,FATEHPUR,MALAWAN,N/A,9420400216
489,ADARSH PRIMARY SCHOOL,HAPUR (PANCHSHEEL NAGAR),HAPUR (MUN.AREA),N/A,9751001001
490,ADARSH PUBLIC ACADEMY UMV SUMERPUR,HAMIRPUR (U.P.),SUMERPUR,N/A,9380208376
491,ADARSH PUBLIC ACADMY KANYA HIGH SCHOOL MAHOBA,MAHOBA,NAGAR PALIKA MAHOBA,N/A,9390500918
492,ADARSH PUBLIC H.S.S. KACHNARWA,SONBHADRA,KONE,N/A,9700105220
493,ADARSH PUBLIC HIGHER SECONDARY SCHOOL CHANDPUR,MORADABAD,BHAGATPUR TANDA,N/A,9040207420
494,ADARSH PUBLIC INTER COLLEGE NAGLA JAR HATHRAS ROAD AGRA,AGRA,KHANDOLI,N/A,9151003002
495,ADARSH PUBLIC KANYA H.S. SCHOOL,PILIBHIT,BISALPUR,N/A,9210303603
496,ADARSH PUBLIC SCHOOL,GHAZIABAD,GHAZIABAD (MUN.AREA),N/A,9090903811
497,ADARSH PUBLIC SCHOOL,GAUTAM BUDDHA NAGAR,VISRAKH,N/A,9100110711
498,ADARSH PUBLIC SCHOOL,MEERUT,ROHTA,N/A,9070503106
499,ADARSH PUBLIC SCHOOL,BAGHPAT,KHEKRA,N/A,9080604158
500,ADARSH PUBLIC SCHOOL SEC-I L D A LUCKNOW,LUCKNOW,"NAGAR SHAITRA, LUCKNOW",N/A,9270718528
501,ADARSH PUBLIC SCHOOL SHAHPUR,HAPUR (PANCHSHEEL NAGAR),GARH MUKTESWAR,N/A,9750804303
502,ADARSH PURVA MADHAMIK VIDALAYA HAIDERGANJ DIET COMPOSITE 1 TO 8,FAIZABAD,AYODHYA TOWN AREA,N/A,9471501803
503,ADARSH RAM SANEHILALA  PUBLIC SCHOOL MADHUVAN 1401,FIROZABAD,JASRANA,N/A,9160800313
504,ADARSH RAM SWAROOP VIDYALAYA JAHANGIRABAD SITAPUR,SITAPUR,BISWAN,N/A,9240300103
505,ADARSH RASHTRA J H SCHOOL,GORAKHPUR,GAGAHA,N/A,9580302904
506,ADARSH RASHTRIY VIDYALAY I.C. CHOLAPUR,VARANASI,CHOLAPUR,N/A,9670605702
507,ADARSH S.S.I.C. KIRTHAL,BAGHPAT,CHHAPROLI,N/A,9080500405
508,ADARSH SAMAJ INTER COLLEGE DAULATPUR,FIROZABAD,NARKHI,N/A,9161206602
509,ADARSH SAMDARSI H. SEC.,HAMIRPUR (U.P.),SUMERPUR,N/A,9380205706
510,ADARSH SANSKRIT U M VIDYALAYA BHAUWAPAR GORAKHPUR,GORAKHPUR,PIPRAULI,N/A,9580106810
511,ADARSH SANSKRIT UMV ,BALLIA,BAIRIA,N/A,9631606302
512,ADARSH SARSWATI GYAN MANDIR SIHARI,JALAUN,MADHAUGADH,N/A,9350601301
513,ADARSH SARV. H.S.S. KARTALA,ETAH,SHEETAL PUR,N/A,9171306807
514,ADARSH SHANKAR SANSKRIT MADHYAMIK VIDYALAYA MARUI,VARANASI,PINDRA,N/A,9670804509
515,ADARSH SHIKSHA I.C KISNANPUR BIRAL,BAGHPAT,BAROUT,N/A,9080200706
516,ADARSH SHIKSHA NIKETAN U.M.V. SHASTRI NAGAR ROBERTSGANJ,SONBHADRA,ROBERTSGANJ,N/A,9700300749
517,ADARSH SHIKSHA SADAN H.S. SCHOOL,KANNAUJ,SAURIKH,N/A,9300500103
518,ADARSH SHIKSHA SADAN LMV KOHANDAUR,PRATAPGARH,MANGRAURA,N/A,9431107704
519,ADARSH SHRI KAANTH SANSKRITHIGHER SECONDRY SCHOOL KAUNDAR,FATEHPUR,ASHOTHAR,N/A,9420902705
520,ADARSH SHRI SANATAN DHARM SANSKRIT MADHYAMIK VIDHYALAY,JAUNPUR,JAUNPUR  [NAGAR],N/A,9642201909
521,ADARSH SHRISAD BAJIGANJ MALLAWAN,HARDOI,MALLAWA,N/A,9250800605
522,ADARSH TARA BALAK BALIKA INTER COLLEGE SACHUI MAU,MAU,RANIPUR,N/A,9620607210
523,ADARSH U.M.V BASAULI KHURD BANSGAON GORAKHPUR,GORAKHPUR,BAANSGAON,N/A,9580411903
524,ADARSH U.M.V.,PRAYAGRAJ,BHAGWATPUR,N/A,9451405003
525,ADARSH U.M.V. BIDHUNA,AURAIYA,BIDHUNA,N/A,9320500270
